"ID"/"Open date"/"Responsible ID"/"OPENED"/"CATEGORY_ID"/"Deal profit"/"Manager bonus"/"reason id"/"region id"/"Service"
43601/"2019-12-10 16:43:49"/4.0/Y/7/10461.0/7177.0/3.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
43673/"2019-12-11 10:27:01"/4.0/Y/7/25756.0/10006.0/3.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
43871/"2019-12-12 09:49:58"/3.0/Y/17/38958.0/3067.0/4.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
44001/"2019-12-12 14:13:34"/1.0/Y/7/94781.0/10070.0/3.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
44009/"2019-12-12 14:23:15"/4.0/Y/13/26324.0/5363.0/1.0/1.0/a:3:{i:0;i:297;i:1;i:1535;i:2;i:19969;}
44043/"2019-12-12 16:38:27"/1.0/Y/7/86185.0/1254.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
44111/"2019-12-13 09:54:57"/3.0/Y/17/17520.0/3406.0/3.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
44115/"2019-12-13 10:00:36"/2.0/Y/7/89349.0/6390.0/4.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
44117/"2019-12-13 10:01:22"/2.0/Y/17/22720.0/4844.0/5.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
44119/"2019-12-13 10:02:10"/3.0/Y/7/90256.0/9870.0/3.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
44121/"2019-12-13 10:02:34"/4.0/Y/17/97671.0/8461.0/3.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
44391/"2019-12-16 10:06:45"/3.0/Y/17/22959.0/9391.0/2.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
44459/"2019-12-16 13:16:28"/3.0/Y/7/20857.0/3904.0/3.0/3.0/a:3:{i:0;i:1647;i:1;i:1651;i:2;i:287;}
44911/"2019-12-18 10:26:45"/4.0/Y/7/75375.0/3528.0/4.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
44925/"2019-12-18 11:08:34"/2.0/Y/21/100074.0/2482.0/3.0/3.0/a:2:{i:0;i:283;i:1;i:285;}
44973/"2019-12-18 13:02:20"/1.0/Y/7/83942.0/1481.0/3.0/4.0/a:4:{i:0;i:1653;i:1;i:287;i:2;i:297;i:3;i:19969;}
45003/"2019-12-18 15:18:56"/2.0/Y/4/87697.0/9214.0/2.0/2.0/a:3:{i:0;i:283;i:1;i:691;i:2;i:285;}
45025/"2019-12-18 16:17:28"/2.0/Y/7/45852.0/8711.0/2.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
45093/"2019-12-19 10:18:38"/1.0/Y/17/11385.0/6512.0/1.0/4.0/a:3:{i:0;i:1647;i:1;i:1651;i:2;i:287;}
45107/"2019-12-19 11:23:08"/1.0/Y/7/40888.0/5510.0/4.0/2.0/a:3:{i:0;i:1647;i:1;i:1659;i:2;i:287;}
45335/"2019-12-20 11:55:13"/1.0/Y/17/34379.0/1982.0/2.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
45725/"2019-12-24 12:38:58"/4.0/Y/17/63291.0/2806.0/4.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
45735/"2019-12-24 12:47:00"/3.0/Y/7/91558.0/4695.0/5.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
45737/"2019-12-24 12:47:20"/4.0/Y/17/59573.0/156.0/3.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
45807/"2019-12-24 18:08:12"/4.0/Y/13/12104.0/6642.0/2.0/1.0/a:3:{i:0;i:297;i:1;i:1535;i:2;i:19969;}
45903/"2019-12-25 12:54:13"/4.0/Y/7/67310.0/5932.0/1.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
45927/"2019-12-25 14:35:29"/3.0/Y/7/32099.0/3588.0/1.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
45931/"2019-12-25 14:35:57"/3.0/Y/17/79838.0/8350.0/1.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
45949/"2019-12-25 15:39:43"/2.0/Y/9/51003.0/1981.0/4.0/4.0/a:2:{i:0;i:691;i:1;i:283;}
45999/"2019-12-26 07:53:57"/4.0/Y/7/20155.0/762.0/1.0/4.0/a:3:{i:0;i:1647;i:1;i:1651;i:2;i:287;}
46203/"2019-12-27 10:11:33"/3.0/Y/17/25800.0/232.0/3.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
46211/"2019-12-27 10:24:29"/4.0/Y/17/48018.0/4250.0/5.0/2.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
46571/"2020-01-09 10:57:48"/1.0/Y/7/68491.0/6887.0/4.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
46573/"2020-01-09 11:00:13"/4.0/Y/17/102554.0/9948.0/1.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
46647/"2020-01-09 15:35:19"/2.0/Y/7/13778.0/7645.0/4.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
46875/"2020-01-13 09:46:35"/1.0/Y/17/92474.0/5805.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
46921/"2020-01-13 12:11:11"/4.0/Y/7/41227.0/2574.0/2.0/4.0/a:5:{i:0;i:1437;i:1;i:1647;i:2;i:1649;i:3;i:1651;i:4;i:287;}
46945/"2020-01-13 13:51:34"/4.0/Y/7/29136.0/2861.0/5.0/1.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
47045/"2020-01-14 08:57:09"/3.0/Y/7/48608.0/1420.0/3.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
47173/"2020-01-14 15:29:01"/1.0/Y/7/107318.0/6872.0/3.0/2.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
47183/"2020-01-14 16:35:23"/1.0/Y/7/73462.0/8595.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
47251/"2020-01-15 10:04:38"/4.0/Y/7/68632.0/4836.0/4.0/3.0/a:3:{i:0;i:1651;i:1;i:1653;i:2;i:287;}
47457/"2020-01-16 10:45:56"/2.0/Y/7/71018.0/1700.0/5.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
47479/"2020-01-16 11:37:30"/4.0/Y/17/64578.0/9496.0/1.0/2.0/a:3:{i:0;i:1651;i:1;i:1653;i:2;i:287;}
47549/"2020-01-16 15:18:05"/1.0/Y/7/85352.0/529.0/5.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
47647/"2020-01-17 08:59:46"/2.0/Y/7/92636.0/889.0/5.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
47747/"2020-01-17 12:36:49"/4.0/Y/7/87641.0/116.0/4.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
47843/"2020-01-20 08:46:21"/4.0/Y/7/51196.0/3190.0/2.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
47855/"2020-01-20 09:49:03"/1.0/Y/17/108527.0/4304.0/1.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
47867/"2020-01-20 10:03:40"/4.0/Y/17/27672.0/1386.0/1.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
47889/"2020-01-20 10:19:25"/3.0/Y/17/34920.0/5837.0/1.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
47891/"2020-01-20 10:21:44"/1.0/Y/17/72686.0/9775.0/5.0/4.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
48079/"2020-01-21 10:13:31"/3.0/Y/17/16355.0/7007.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
48109/"2020-01-21 11:14:49"/2.0/Y/17/51226.0/7853.0/4.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
48273/"2020-01-22 05:39:52"/2.0/Y/7/74232.0/8616.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
48465/"2020-01-22 15:22:38"/3.0/Y/7/34987.0/7280.0/5.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
48645/"2020-01-23 12:27:24"/3.0/Y/7/58186.0/2407.0/4.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
48689/"2020-01-23 14:57:58"/1.0/Y/7/12786.0/8069.0/5.0/1.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
48771/"2020-01-24 09:46:25"/4.0/Y/17/10815.0/4392.0/1.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
48971/"2020-01-27 07:18:24"/1.0/Y/7/35600.0/5566.0/5.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
48981/"2020-01-27 09:09:39"/1.0/Y/17/71957.0/10008.0/1.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
49341/"2020-01-28 13:58:14"/1.0/Y/7/76710.0/6372.0/1.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
49459/"2020-01-29 09:51:27"/3.0/Y/17/52111.0/4355.0/5.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
49487/"2020-01-29 10:29:40"/3.0/Y/17/14526.0/3262.0/3.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
49513/"2020-01-29 12:27:09"/1.0/Y/7/53942.0/427.0/5.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
49811/"2020-01-30 15:56:14"/1.0/Y/7/24707.0/4258.0/4.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
49943/"2020-01-31 10:46:29"/4.0/Y/17/25276.0/3868.0/3.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
49945/"2020-01-31 10:48:48"/3.0/Y/17/68461.0/7845.0/1.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
49967/"2020-01-31 11:56:36"/4.0/Y/7/28335.0/9284.0/1.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
49977/"2020-01-31 12:07:44"/1.0/Y/17/48943.0/5035.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
50071/"2020-02-03 07:47:52"/1.0/Y/7/96648.0/7933.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
50183/"2020-02-03 13:12:35"/1.0/Y/7/53188.0/4857.0/1.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
50193/"2020-02-03 13:28:51"/3.0/Y/7/57957.0/3427.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
50379/"2020-02-04 12:48:07"/4.0/Y/7/82239.0/8928.0/2.0/3.0/a:3:{i:0;i:1651;i:1;i:1657;i:2;i:287;}
50385/"2020-02-04 13:00:32"/1.0/Y/17/29211.0/4001.0/2.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
50455/"2020-02-04 17:16:51"/2.0/Y/7/92084.0/9586.0/2.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
50709/"2020-02-06 08:41:10"/3.0/Y/7/36059.0/4252.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
50731/"2020-02-06 10:01:16"/2.0/Y/17/67720.0/1409.0/5.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
50789/"2020-02-06 10:46:33"/2.0/Y/17/15532.0/2523.0/1.0/3.0/a:4:{i:0;i:1437;i:1;i:1649;i:2;i:1651;i:3;i:287;}
50881/"2020-02-06 16:56:54"/2.0/Y/7/44088.0/6078.0/5.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
50901/"2020-02-06 17:57:56"/2.0/Y/7/45707.0/9112.0/3.0/2.0/a:4:{i:0;i:1437;i:1;i:1649;i:2;i:1651;i:3;i:287;}
50961/"2020-02-07 08:26:02"/1.0/Y/7/94808.0/928.0/5.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
51017/"2020-02-07 10:25:42"/4.0/Y/17/26271.0/1451.0/1.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
51141/"2020-02-07 17:18:42"/1.0/Y/7/101491.0/2758.0/3.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
51175/"2020-02-10 07:42:42"/4.0/Y/7/106162.0/2181.0/1.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
51285/"2020-02-10 13:46:12"/2.0/Y/7/16795.0/4303.0/5.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
51375/"2020-02-11 06:51:44"/2.0/Y/39/65382.0/4359.0/3.0/1.0/a:2:{i:0;i:283;i:1;i:285;}
51435/"2020-02-11 09:54:23"/4.0/Y/17/47276.0/1359.0/3.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
51625/"2020-02-12 08:09:08"/2.0/Y/4/35529.0/2122.0/2.0/3.0/a:2:{i:0;i:283;i:1;i:293;}
51685/"2020-02-12 10:15:48"/2.0/Y/7/107394.0/7779.0/5.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
51837/"2020-02-13 09:12:35"/3.0/Y/4/63217.0/6358.0/3.0/4.0/a:5:{i:0;i:283;i:1;i:691;i:2;i:1649;i:3;i:1651;i:4;i:287;}
52099/"2020-02-14 10:08:41"/2.0/Y/17/39454.0/4918.0/3.0/1.0/a:4:{i:0;i:1653;i:1;i:287;i:2;i:297;i:3;i:19969;}
52101/"2020-02-14 10:10:09"/2.0/Y/17/24162.0/7036.0/1.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
52235/"2020-02-14 16:36:14"/3.0/Y/7/41994.0/9749.0/5.0/2.0/a:5:{i:0;i:1437;i:1;i:1647;i:2;i:1649;i:3;i:1651;i:4;i:287;}
52241/"2020-02-14 17:12:40"/3.0/Y/17/60024.0/8356.0/4.0/3.0/a:5:{i:0;i:1437;i:1;i:1647;i:2;i:1649;i:3;i:1651;i:4;i:287;}
52345/"2020-02-17 11:28:52"/2.0/Y/7/21611.0/3322.0/2.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
52349/"2020-02-17 11:42:31"/4.0/Y/7/80459.0/6844.0/2.0/2.0/a:3:{i:0;i:1651;i:1;i:1657;i:2;i:287;}
52655/"2020-02-18 15:28:44"/1.0/Y/7/42601.0/5622.0/4.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
52711/"2020-02-19 02:58:20"/4.0/Y/4/105102.0/9282.0/4.0/4.0/a:4:{i:0;i:283;i:1;i:691;i:2;i:285;i:3;i:293;}
52983/"2020-02-20 10:04:17"/2.0/Y/39/64165.0/3063.0/5.0/2.0/a:2:{i:0;i:283;i:1;i:285;}
53009/"2020-02-20 10:41:55"/2.0/Y/17/94469.0/149.0/3.0/2.0/a:3:{i:0;i:1651;i:1;i:1657;i:2;i:287;}
53027/"2020-02-20 11:24:26"/2.0/Y/7/101028.0/7876.0/1.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
53043/"2020-02-20 12:47:39"/4.0/Y/39/74243.0/8180.0/1.0/1.0/a:2:{i:0;i:283;i:1;i:285;}
53069/"2020-02-20 14:04:33"/2.0/Y/7/49724.0/9049.0/2.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
53401/"2020-02-25 10:49:02"/4.0/Y/7/92260.0/7147.0/1.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
53705/"2020-02-26 13:19:21"/3.0/Y/13/90573.0/569.0/5.0/4.0/a:3:{i:0;i:297;i:1;i:1535;i:2;i:19969;}
53753/"2020-02-26 16:32:02"/2.0/Y/7/66371.0/9864.0/1.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
53867/"2020-02-27 11:20:16"/3.0/Y/4/79346.0/8156.0/5.0/2.0/a:2:{i:0;i:283;i:1;i:285;}
53877/"2020-02-27 11:49:45"/4.0/Y/21/97004.0/583.0/4.0/1.0/a:4:{i:0;i:283;i:1;i:287;i:2;i:297;i:3;i:19969;}
53879/"2020-02-27 12:03:14"/1.0/Y/4/90926.0/5476.0/2.0/3.0/a:2:{i:0;i:283;i:1;i:285;}
53927/"2020-02-27 14:43:12"/3.0/Y/39/34435.0/2457.0/3.0/3.0/a:2:{i:0;i:285;i:1;i:283;}
54019/"2020-02-28 06:10:11"/2.0/Y/39/87613.0/872.0/1.0/1.0/a:2:{i:0;i:283;i:1;i:285;}
54023/"2020-02-28 07:41:43"/1.0/Y/7/51636.0/7366.0/2.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
54027/"2020-02-28 08:36:21"/3.0/Y/39/64167.0/593.0/4.0/4.0/a:2:{i:0;i:283;i:1;i:285;}
54035/"2020-02-28 09:32:14"/4.0/Y/17/89370.0/1745.0/3.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
54165/"2020-02-28 15:58:50"/1.0/Y/39/19088.0/7241.0/2.0/2.0/a:2:{i:0;i:283;i:1;i:285;}
54187/"2020-03-02 05:40:31"/4.0/Y/17/28691.0/4057.0/3.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
54189/"2020-03-02 06:12:45"/2.0/Y/39/71008.0/2675.0/3.0/3.0/a:2:{i:0;i:285;i:1;i:293;}
54247/"2020-03-02 10:27:30"/1.0/Y/17/56135.0/7135.0/1.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
54291/"2020-03-02 11:42:13"/2.0/Y/7/35173.0/1149.0/4.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
54391/"2020-03-03 04:11:52"/2.0/Y/39/29584.0/9110.0/5.0/4.0/a:2:{i:0;i:283;i:1;i:285;}
54395/"2020-03-03 04:35:48"/3.0/Y/39/79619.0/4811.0/2.0/4.0/a:2:{i:0;i:283;i:1;i:285;}
54397/"2020-03-03 05:45:08"/4.0/Y/39/39641.0/528.0/2.0/2.0/a:2:{i:0;i:285;i:1;i:283;}
54427/"2020-03-03 09:42:18"/3.0/Y/17/13187.0/6581.0/1.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
54585/"2020-03-03 16:14:38"/2.0/Y/13/109498.0/5831.0/5.0/3.0/a:3:{i:0;i:297;i:1;i:1535;i:2;i:19969;}
54773/"2020-03-04 15:35:42"/4.0/Y/7/95211.0/9267.0/1.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
54805/"2020-03-04 16:40:10"/4.0/Y/7/19238.0/9208.0/2.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
54811/"2020-03-04 17:04:21"/2.0/Y/7/30352.0/7306.0/5.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
54963/"2020-03-05 12:07:44"/1.0/Y/17/84663.0/6521.0/5.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
54965/"2020-03-05 12:10:19"/3.0/Y/17/93120.0/9989.0/3.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
55241/"2020-03-06 13:16:35"/1.0/Y/7/68860.0/6798.0/3.0/4.0/a:5:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:1655;i:4;i:287;}
55253/"2020-03-06 13:46:22"/4.0/Y/39/31600.0/7267.0/5.0/3.0/a:2:{i:0;i:283;i:1;i:285;}
55291/"2020-03-06 15:46:47"/4.0/Y/39/67143.0/3748.0/1.0/2.0/a:2:{i:0;i:283;i:1;i:285;}
55695/"2020-03-11 16:57:01"/4.0/Y/39/47954.0/592.0/1.0/2.0/a:2:{i:0;i:285;i:1;i:283;}
55881/"2020-03-12 15:01:26"/3.0/Y/17/107421.0/9938.0/5.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
55883/"2020-03-12 15:19:45"/1.0/Y/7/83398.0/1837.0/4.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
55951/"2020-03-13 07:16:57"/1.0/Y/7/99418.0/2799.0/4.0/3.0/a:5:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:1653;i:4;i:287;}
55953/"2020-03-13 07:20:18"/3.0/Y/7/65778.0/9181.0/5.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
55957/"2020-03-13 07:29:17"/2.0/Y/7/55321.0/9026.0/1.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
56047/"2020-03-13 12:21:25"/4.0/Y/7/104709.0/631.0/3.0/4.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
56081/"2020-03-13 14:47:50"/3.0/Y/7/93398.0/5446.0/1.0/2.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
56093/"2020-03-13 15:03:26"/3.0/Y/7/108033.0/6694.0/2.0/4.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
56097/"2020-03-13 15:12:39"/4.0/Y/7/43860.0/8528.0/1.0/2.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
56163/"2020-03-16 06:21:10"/3.0/Y/39/32194.0/9521.0/1.0/2.0/a:2:{i:0;i:283;i:1;i:285;}
56167/"2020-03-16 07:58:17"/4.0/Y/7/19019.0/8897.0/1.0/1.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
56329/"2020-03-16 15:41:46"/3.0/Y/7/20765.0/6812.0/1.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
56333/"2020-03-16 15:45:26"/3.0/Y/7/96983.0/3614.0/1.0/3.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
56375/"2020-03-17 06:08:08"/4.0/Y/7/94465.0/2941.0/5.0/3.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
56397/"2020-03-17 09:43:35"/1.0/Y/17/59242.0/7298.0/1.0/2.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
56461/"2020-03-17 13:13:09"/4.0/Y/7/17247.0/7187.0/2.0/3.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
56555/"2020-03-18 08:21:41"/3.0/Y/39/33792.0/5457.0/5.0/1.0/a:2:{i:0;i:285;i:1;i:283;}
56559/"2020-03-18 08:49:31"/1.0/Y/7/42797.0/599.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
56663/"2020-03-18 12:31:31"/1.0/Y/7/105145.0/4742.0/3.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
56935/"2020-03-20 07:20:44"/2.0/Y/39/79442.0/5723.0/4.0/4.0/a:2:{i:0;i:283;i:1;i:285;}
56979/"2020-03-20 09:41:57"/3.0/Y/17/17889.0/6386.0/5.0/3.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
56999/"2020-03-20 10:03:31"/3.0/Y/17/72654.0/6030.0/1.0/3.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
57017/"2020-03-20 10:37:55"/4.0/Y/13/108700.0/9852.0/5.0/3.0/a:3:{i:0;i:297;i:1;i:1535;i:2;i:19969;}
57089/"2020-03-20 15:37:35"/3.0/Y/7/67713.0/3789.0/1.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57093/"2020-03-20 15:47:09"/4.0/Y/39/52572.0/2545.0/5.0/4.0/a:2:{i:0;i:285;i:1;i:283;}
57167/"2020-03-23 09:44:04"/1.0/Y/7/79734.0/879.0/2.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57253/"2020-03-23 14:33:34"/2.0/Y/7/92818.0/8823.0/5.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57273/"2020-03-23 15:44:42"/1.0/Y/7/84618.0/1103.0/2.0/1.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
57313/"2020-03-24 09:26:22"/2.0/Y/7/47818.0/473.0/1.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57319/"2020-03-24 09:53:32"/3.0/Y/17/59436.0/7170.0/1.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57577/"2020-03-26 11:14:24"/3.0/Y/17/38862.0/8286.0/2.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57579/"2020-03-26 11:26:58"/3.0/Y/7/68821.0/7706.0/1.0/4.0/a:4:{i:0;i:1647;i:1;i:1649;i:2;i:1651;i:3;i:287;}
57679/"2020-03-26 17:21:35"/2.0/Y/7/57573.0/622.0/5.0/1.0/a:5:{i:0;i:1437;i:1;i:1649;i:2;i:1651;i:3;i:1653;i:4;i:287;}
57717/"2020-03-27 09:05:33"/3.0/Y/9/88104.0/2227.0/4.0/4.0/a:2:{i:0;i:283;i:1;i:285;}
57743/"2020-03-27 10:12:36"/3.0/Y/17/53217.0/1734.0/3.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57749/"2020-03-27 10:37:00"/1.0/Y/17/76763.0/3450.0/4.0/2.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57751/"2020-03-27 10:49:09"/4.0/Y/17/84672.0/4549.0/5.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57753/"2020-03-27 10:51:24"/4.0/Y/17/27699.0/9294.0/1.0/3.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57755/"2020-03-27 10:52:50"/3.0/Y/17/72172.0/1132.0/4.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57757/"2020-03-27 10:54:25"/4.0/Y/17/13477.0/8611.0/1.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57853/"2020-03-30 11:58:06"/3.0/Y/17/93129.0/3522.0/2.0/1.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
57861/"2020-03-30 12:58:47"/3.0/Y/7/14979.0/3220.0/3.0/1.0/a:4:{i:0;i:1651;i:1;i:1657;i:2;i:1659;i:3;i:287;}
57867/"2020-03-30 13:29:05"/2.0/Y/7/53847.0/1264.0/2.0/4.0/a:3:{i:0;i:1649;i:1;i:1651;i:2;i:287;}
